X=  435.95800, Y=  2600.22541, th=  3.13835 
X=  434.82354, Y=  2600.22725, th=  3.14159 
X=  433.91597, Y=  2600.22725, th=  3.14159 
X=  433.00840, Y=  2600.22725, th=  3.14159 
X=  432.10083, Y=  2600.22725, th=  3.14159 
X=  430.73947, Y=  2600.22725, th=  3.14159 
X=  429.60501, Y=  2600.22908, th=  3.13835 
X=  428.69744, Y=  2600.23203, th=  3.13835 
X=  427.56298, Y=  2600.23386, th=  3.14159 
X=  426.65541, Y=  2600.23386, th=  3.14159 
X=  425.52095, Y=  2600.23570, th=  3.13835 
X=  424.38650, Y=  2600.24122, th=  3.13511 
X=  423.25205, Y=  2600.24673, th=  3.13835 
X=  422.34448, Y=  2600.24968, th=  3.13835 
X=  421.43691, Y=  2600.25262, th=  3.13835 
X=  420.07556, Y=  2600.25703, th=  3.13835 
X=  419.16800, Y=  2600.25997, th=  3.13835 
X=  418.03355, Y=  2600.26549, th=  3.13511 
X=  417.12599, Y=  2600.27137, th=  3.13511 
X=  415.99154, Y=  2600.27689, th=  3.13835 
X=  415.08398, Y=  2600.27983, th=  3.13835 
X=  413.94953, Y=  2600.28534, th=  3.13511 
X=  412.58820, Y=  2600.29417, th=  3.13511 
X=  411.68065, Y=  2600.30005, th=  3.13511 
X=  410.77309, Y=  2600.30594, th=  3.13511 
X=  409.86554, Y=  2600.31182, th=  3.13511 
X=  408.50421, Y=  2600.32065, th=  3.13511 
X=  407.59666, Y=  2600.32653, th=  3.13511 
X=  406.23533, Y=  2600.33535, th=  3.13511 
X=  405.32778, Y=  2600.34124, th=  3.13511 
X=  404.42023, Y=  2600.34712, th=  3.13511 
X=  403.28578, Y=  2600.35264, th=  3.13835 
X=  402.15133, Y=  2600.35815, th=  3.13511 
X=  401.01688, Y=  2600.36367, th=  3.13835 
X=  399.88243, Y=  2600.36918, th=  3.13511 
X=  398.97487, Y=  2600.37507, th=  3.13511 
X=  397.84042, Y=  2600.38058, th=  3.13835 
X=  396.93286, Y=  2600.38352, th=  3.13835 
X=  395.57151, Y=  2600.38794, th=  3.13835 
